phi,theta,phi_dot,theta_dot
-0.11118581490998973,-0.007664046046643003,0.2754145055837796,0.08683198642909057
0.12445048499906344,0.07865625335822463,-0.10698817877921435,-0.03632077538493472
0.13312991466360433,0.12098208667167423,-0.28127186379675145,-0.004670290027519897
-0.045156959530265994,0.03740385330064855,-0.13747321171645566,-0.1033594894256948
0.026227725199452573,-0.009925812748362975,0.052912861455055915,0.11900561811859434
0.04176054881698796,0.04181244016283264,-0.0968675835377692,-0.20502824636454114
0.000683454170971376,-0.08692676848712295,-0.10340140589725287,-0.101215533203243
0.08601690442006224,-0.1231043306292963,-0.1837265219859871,-0.14360017046273896
0.11724964448689004,-0.04883625287811427,-0.04420902360557921,0.2824008166763223
0.13870141724436205,-0.11497562916936133,-0.1898522235869124,-0.235805243295226
0.026705942152178946,0.056105103048772365,-0.06575581829206292,0.10547690774012825
0.08990412473152842,0.08813584902306812,0.1112100972578613,0.13100947758152687
0.09958246250641564,-0.061146970332300446,-0.03331201321332539,-0.18198686506127212
-0.10670638689375554,-0.14368892926185942,-0.06311563027304637,-0.100385892184398
0.09690107233408041,0.14035936978540656,0.1627458444199068,0.24998586161634967
-0.023372294350100506,-0.07588831671926195,-0.1237560667702201,-0.07961347214735133
0.06425146093440257,-0.03497919691366021,0.1448811894632755,-0.029157981855862714
0.1350837670834221,0.1094984928623329,0.24860426559989007,0.1187942828986755
0.060345616613958375,-0.04688343340827879,-0.17983329055911634,-0.07087608262085987
-0.10518550913207037,0.024476651354926604,0.26838413954217727,-0.14191593258369106
0.09017271245008207,0.057786494355201445,-0.0354784111735075,-0.12309683261276323
-0.04964354083492717,-0.07862461538105124,0.04062155171992962,-0.18065491558048766
0.06699909119818895,0.021694555689022954,0.26746483020507655,0.1989443555462715
0.13965537547042992,-0.0800437336735151,-0.26785406423555524,-0.025661748228273384
0.09681669383985902,0.07606295242978542,0.044732408041288585,0.13058584379687316
-0.06439280662604971,0.016561367016697928,-0.012772378306283944,-0.12319065234546218
0.06698604735985983,-0.08809505993044567,0.18723055258029342,0.00589687750271195
0.0065234532910046356,-0.07718084302241333,-0.1084498150066004,-0.04905472928133969
-0.08850623015222675,0.01856308687245395,-0.20357199048540858,-0.005631854461080554
0.0005440780184958333,-0.03712997736325033,-0.06294194139099138,-0.05469785932967591
-0.09860957389376186,0.06060517956653269,0.10169930387283233,-0.1655471443745279
-0.046959526463654915,-0.06493941152846808,-0.17736573754131377,-0.07385450269355301
0.021831752921132708,0.0739356386571342,-0.2997590735847961,0.07635504038158697
-0.04137045394779735,-0.05618623817962845,0.18459692982964487,0.13759738877680994
-0.08211779953754811,0.07541811620363778,0.09259454388124633,-0.005907817693857537
-0.0871582125849732,-0.05760118906026839,0.155965350545145,0.19058261177416408
-0.08260264801771798,-0.05785900722655937,0.04141152260044839,-0.16697113678588915
0.03437854871974569,-0.027629381358972263,-0.14980548128033974,-0.15753585858101313
-0.043845527511828845,-0.020136816838138366,-0.02719242896219759,-0.060024858571714385
0.1296800651762917,-0.13525548289644687,-0.0720454254227913,0.254531060905596
0.024847599182798413,0.06564985048744368,0.02536334579354166,0.13801585955865703
0.0059301156712013026,-0.014360077014877043,0.08738157892902004,-0.16079692608770357
-0.09207623493032857,-0.06015694502118938,0.041260048049178794,0.08062610624117694
0.0824726691233382,-0.07053939114420593,0.005784531095957668,-0.06361521054280458
-0.022779472439845155,-0.035064814621988,-0.0035617082467339356,0.15895428698548597
-0.07262287398623855,0.035733991334512966,0.06540943756538092,0.05947318134294577
0.008326842932173381,-0.09968697896170542,-0.1630557887554486,-0.10010232830825792
-0.003771979629036498,-0.020805905467509017,0.0949704343082709,0.16433050587452608
0.09801077002085265,0.0031358855392995544,-0.16317320556700984,0.007844670321203007
0.06983913031306385,-0.05642148914900198,-0.060992481874498156,-0.026187614678201854
0.04728884712494458,0.08361531043983014,-0.12686488805247315,-0.16474622760932342
-0.028306854291145475,0.05956272977172691,0.03645212130340658,-0.1492703909798325
-0.031583650256818516,0.035235512415086795,0.11081971426070247,0.18285393301591846
0.14748730288836845,0.09735512093997875,-0.27182134655539963,0.29353001005235163
-0.06978842164381996,0.07837442896214694,-0.10378736592794052,-0.07621218036455964
-0.01572859954458597,0.024132095964916805,-0.1576502727147483,0.18873812053019384
-0.08971483730314994,0.05779703198415867,0.026642103562185188,-0.16531737296174392
0.019731696839407314,0.04728040301312811,0.18405424176217888,0.18539197898973103
0.06167946962329224,-0.09400528202546442,0.1678124098624199,-0.07369073950020161
0.09745522586298891,-0.021694860364434132,0.12179785697272894,-0.025895088137378452
-0.0769672149703768,0.13848343267633403,-0.20250095071533514,-0.17428846541248072
0.06069618607696972,0.07902354814130727,0.01422152595186904,0.18625559010672016
-0.08966365576627847,0.093164432230644,-0.16294980677945314,0.039719714802555484
0.05596907903022871,0.0957962230349618,-0.05011121179704944,0.03059556125594637
-0.04841167445696888,0.09755710404297746,0.018572126431138924,0.1512134051377828
0.058961909749985886,0.04818081123041429,-0.12262586281740698,-0.1793370571541436
0.09469779383547938,-0.04571812391065713,-0.06623952840450054,-0.16302019318517336
0.008544888669519232,-0.05747112472578078,0.13529216843272024,-0.10305852194529508
0.038049871324520174,0.13097106542125173,-0.07010131886452453,-0.14582862029491808
0.07805275677818327,0.09836199026987269,-0.11861090300096166,0.19031152741957308
0.004013604235562157,0.06762305792962206,-0.0995994466950799,-0.15182106400137385
-0.07834645187891792,-0.11090460357261273,-0.08700293051163491,-0.2949291023625237
0.09382052602816227,0.052905558930943536,-0.04838380584678598,-0.1957947101833386
-0.08379075681847042,-0.04107612073076137,0.049101361295936424,-0.1652131918976268
0.03789299382745315,-0.007180968109299218,0.17154381993822626,-0.09013365208483784
-0.09642521305331725,0.04442864709118116,0.13092085989489838,0.11201923481601739
0.08482370227541602,-0.030456371367235682,0.18615547831037216,-0.1355929317686715
0.06360295318449863,-0.04302541960761544,0.12267740787789572,-0.19117354052708369
-0.0021051868625732717,-0.02460944759583389,0.0314028080733017,-0.04732865733955105
0.08443862662641277,0.0002629817668797496,-0.11798143067149772,-0.06987929253961384
0.08891721678591266,0.08239578593790528,-0.03256210745827848,0.1004106978302376
0.09732791570023511,-0.013584623411160804,-0.028422266627942283,-0.07483218078847095
-0.0630291088948946,0.03664960565792916,-0.05656861539005073,0.1877287249136716
-0.13537010435605787,-0.11825849254304574,-0.17083857252849943,-0.018493502344337
-0.028649334661282153,0.03156906092060721,0.03264891719567742,-0.04509023543006346
-0.024883409472011203,0.028194415469066397,-0.11894694634586274,0.02138871048393995
-0.06741311458371407,-0.051759708480091704,-0.028959466518665072,0.15446851762239722
-0.01607998751444202,0.06279405390120377,0.18059628407071487,0.028849185488882517
-0.10918312967050711,0.14976218968303226,-0.18173637670580867,-0.20981362650961874
-0.009891172937981293,-0.00034886354730927216,0.038862122396120746,-0.050070030260000925
0.015303295102850709,-0.016210441962504915,0.03115644507763532,0.17302668348238437
0.01858798696834063,0.02531850221864204,0.186298883927899,0.003583616168819026
0.08945666792236306,0.032996980695199046,-0.12143231365119306,0.10789864914283487
0.016017241567562235,0.08527652134601735,-0.04193788101107798,-0.018870077886269293
-0.09756910506203674,0.06355706597138902,-0.09869104659091398,-0.05480686383845135
0.06493619318502983,0.031708103134010984,0.10291319131020032,0.12427342813503678
-0.03938245335874621,-0.13411921932935453,-0.02291611106278879,0.22903038383723778
-0.0854473987271613,-0.07438085072676,-0.11217843070807923,-0.06847095286055627
-0.08046557719872323,0.04093615254732935,-0.18203548040175366,0.10661092648865089
0.09153576262639948,-0.12644703946391703,-0.07299145099041185,-0.15063388512187634
0.02364361266325221,0.016484531641449293,-0.10185907433351558,0.12095841222145304
-0.09070991745600046,0.07358365890400442,-0.18833209454189423,-0.12402554541697564
-0.02056329407630904,0.0033145256891958103,-0.10622975999539414,-0.15281100654877539
0.036300544444785865,0.09670429454304441,-0.1750423725606891,0.018670905958924677
0.1322252577703383,-0.07792649446070883,0.2722221758950248,-0.2319677426684565
-0.06727523576166616,-0.05063522615961955,0.07886547685519218,0.09458926984762911
-0.04157107029295637,-0.09168542818992159,0.05374547554867487,0.15917411737749476
-0.032976229148171624,-0.08995479770720526,-0.1885390289689382,0.017514828156698747
-0.12641198670307258,0.016386147363343484,-0.13039958367530458,0.016473878233039307
-0.07608115081233967,-0.05249117382513451,-0.06712358675375815,0.016111557274968435
-0.06604841898249186,0.013907955913420728,-1.6403214084637074e-05,-0.173577876871136
0.010171474121827867,-0.044248025517089395,-0.18969216049425955,0.03141672728141259
-0.08352379087683147,-0.027953216239914425,0.15443444352540653,-0.05861072317571178
-0.016054536614775544,-0.024536389207361425,0.06923685236448679,-0.022114889256665687
-0.08648568835560874,0.06408220987904145,-0.020707816536180368,-0.00220633722937269
0.07853434221539499,-0.02059699175256166,0.15394204707840176,-0.15735055242536086
-0.09756450363499022,0.087761930286401,0.020421667922793985,-0.2967906067834663
0.0035815892045783504,-0.02105062274609923,-0.2274236026569046,0.0097486939200363
0.03604564848625827,0.00889646656005258,-0.0705878350058034,0.1508510247594007
-0.03740359626809586,-0.1381747244638911,-0.03837181552885255,-0.1988405709395779
-0.06532528094104903,0.05135030113772701,-0.19234205280126535,-0.04715060221601072
-0.09907359539907944,0.008139695328982066,-0.11179829462574116,-0.025841470640099423
-0.025871570586621817,0.022587916498905097,0.07857192281444292,-0.1473252386255172
-0.0523634437906547,-0.033730598579389856,-0.045070992809874394,-0.17522139256840485
0.0485413042399962,0.024482728313199337,0.16735901683262322,0.05042188359232053
0.07109211680220145,-0.010043070235735502,0.09715259746717558,-0.029400101103255555
-0.07285429466727124,0.13065690682765715,-0.2635901586295906,-0.21113952082372353
-0.036795456830906514,0.10932089615831928,-0.2157005941226896,0.029773380663620952
0.03919058849492413,0.01216580261667724,0.024459378780325725,-0.1868206521455551
-0.014134991875346503,0.05121819763278024,-0.17966120424715804,-0.28645885007857375
0.07473542283726775,0.09876967777993964,0.12586840188399567,-0.11840215855624506
0.1223283730950536,0.05910390418027889,0.2158486834110402,-0.13047548180253385
-0.13364721677588412,0.04083169039308557,-0.2403022642916171,-0.2030173837292449
0.09054776996265454,0.13153429212312226,0.020170158785526526,-0.01478455939147888
0.03873644515629773,-0.03674597005413864,0.05660179250250069,-0.18028220289423344
-0.07450226753360352,-0.06502371256480813,0.13604323137567997,0.010019736098153847
-0.032194041790259864,0.04486776342574822,-0.14731398856836259,0.1783883559382397
-0.0003115602141885443,-0.08365493085064435,-0.17866080120444094,-0.15652698425012318
-0.03613727248191703,0.03206054394026764,-0.13585383755210273,-0.06430373553046548
-0.08168358533467318,-0.030824507852428518,0.06348705549080885,0.11919921408768958
-0.004836820630722272,-0.10354758160576352,0.1266730902091715,0.09565394810994976
0.02457809516380005,0.09262302231783479,-0.1966720231091232,-0.0954667928458465
-0.007493056773370421,0.046164192996145964,0.025358140285056063,0.07649866551439571
-0.09095626597876212,-0.010277873809091481,-0.11293304016778559,0.0051498969221071
-0.07102102558175538,0.06383777188535805,0.08573065429399901,-0.034343572713733506
-0.07559235303104424,0.0939824092214541,-0.04301672550820798,0.07026516088282919
0.029926579809442938,0.011556683474004986,-0.17265871987601655,-0.06585135751301505
0.022682277842141538,-0.0033185128053706825,0.1665682178128265,0.19348463328366072
0.023650954306059194,-0.016241336185167723,0.1348478511322609,0.017822129861870206
0.07369359517958257,0.08152220051131098,-0.0626453191289423,-0.07278415532219204
-0.00022236930972878433,0.0031723805424656304,-0.10949102799872552,-0.07836214561148647
0.028799908647803157,-0.0024665862757471124,0.0898393147390516,-0.005992804990383516
0.0025377022033017116,-0.02269189863539442,-0.028616838460481825,-0.19126131520551928
-0.025338136744049417,-0.07915503943833047,-0.10500857729909702,0.02112595028733963
-0.07048581377721501,-0.08077962293788386,-0.034358443376125036,-0.23174282471727034
0.00715493681495169,-0.045038792890372784,0.19141018735565624,0.00936054836880329
0.08437484700462336,0.08618973910139557,0.0023831630939726567,0.0632408872225968
0.14597084723379797,-0.08031310377106421,0.04747788242102946,-0.2803200754338624
-0.08698968140294411,-0.0022306839486159608,-0.15259895056073938,-0.056551367218563436
0.09398287956292065,0.023917867491968142,0.10660601981303386,-0.11830315745262845
0.04514390167767199,-0.07022238993351107,-0.014304592104310038,0.059498845558007274
0.03899637722530852,0.02896652080446277,-0.0702682490593928,0.07489373738427318
-0.12348090985597249,0.1165797841311457,-0.07391362333547252,0.10215238562661555
-0.08445307260700304,-0.06239505307691678,-0.1703578309700532,0.003103135275427521
0.04505153208302731,-0.030961558301157904,-0.05736152960551774,0.04415042391267682
-0.07730529575188219,-0.02181880081889706,-0.1060106380016189,-0.1715377284488361
0.05510552333900212,0.05477593114603127,0.003941603820183076,0.17314707605065321
0.05951182012743764,0.07603134758429703,-0.11587257748568254,-0.10333643167232594
-0.033820395029470166,0.008897819592169912,-0.11716967631565792,-0.11646762580216402
0.09312640661491187,-0.07206974904873742,-0.040865349799137224,-0.1916263528693067
-0.015173865739522799,0.04798082415338606,-0.11251607987056672,0.14785987392486855
0.010439839884357732,0.027241360055374753,-0.2086630716498799,0.15040140856899292
-0.07949061035642441,0.1169509182264932,-0.2767122313129187,0.12329799116077433
0.07754083655165997,0.09369775551887677,-0.05829146911311375,0.00023172697233250772
0.07287164996792742,0.09320950102573544,0.19091197302657892,-0.11561204375201983
-0.07181515500504748,0.09543483684426346,0.0066793540905071,0.0592933875231384
0.04380918103684911,-0.07539934097525088,0.03843278209532239,-0.1163610541641543
-0.0739827519738736,-0.07323432740006137,-0.13545305664464674,0.14682407295157895
-0.08430872373154681,-0.08773007457786637,-0.10319116800764912,-0.011340203699761853
-0.005157156668507246,0.08001663660329614,-0.1661246632498773,-0.1770432625246906
-0.03262084164577864,-0.03941685423336148,0.07054442714908965,-0.18624925665930991
-0.02780522061199464,0.07801940703676166,-0.18702262158112523,-0.11807903637751621
0.011182702100411418,0.002611795264880007,-0.2227473375791667,0.00011876131367116738
-0.08428430056899586,-0.01914205054902618,-0.18200127150583026,0.16603938179601196
-0.10124668041076311,0.1023288511848304,0.2269514806394079,-0.2566623910365133
0.08804604828499152,-0.07805276026449931,0.12989729493880303,0.17269616132660331
-0.0003264454521040572,0.033560936645281314,-0.1624893894971934,-0.13349786786011975
-0.02311693687753269,0.0028526619672605835,-0.2709214605145066,0.003485533555397824
-0.014578442274748735,-0.048644686455898416,0.16077607869966004,0.18021312838176357
-0.11826104391816031,0.11957907317069102,0.1011280170683912,0.19929747223747102
0.07468464761633212,-0.041899098865715925,-0.19484101208418983,0.08414060028493286
-0.009722595134064899,-0.09923601546828338,-0.0432357748224364,-0.09061019385000808
0.10311863781307726,0.03846197912791319,0.18666273978319087,-0.07937489512347409
-0.005358018661688571,0.052207558050156616,0.11752724156321587,0.13664880301710963
0.0774425485152653,-0.022288379745930856,0.12435143240316737,-0.06180765851062173
-0.12071698856730251,-0.027390131318719813,0.08949237889852363,0.028569660392248286
0.040731571876004735,-0.06107549763584699,0.09516695734161018,0.04616831192833418
0.016608312193938435,-0.041302235358375676,0.13924369400625203,-0.06702932313025395
0.02459331671269656,0.02618435804583269,0.019549120617039895,-0.09457940820128888
0.050908574816936475,-0.09757830495302251,-0.042907702691433514,-0.09233537160334833
0.005181650926293163,0.002543710592407822,0.010270758514151712,-0.2565741640835265
-0.04380736208155394,-0.0506642270956754,0.12141506378504135,-0.19571388092185643
-0.09469773789167564,0.0919153288642067,0.1745122485875707,0.06521088148925896
0.055319370558348346,-0.07892701554982871,-0.08422419135220482,-0.1129648240273422
0.057923628558910784,-0.07572271636811873,-0.13545487957784652,0.10586038015394944
-0.09889557657527953,0.07570311226026957,0.15702329099458984,-0.1394270742520147
0.01168084994716101,0.06318938779372346,-0.15384214312843306,0.08698599624476488
0.05399871061972217,-0.0948376186101026,0.1908027817755774,-0.004728929875674387
0.049087894836865986,0.08913962940005646,-0.050750952631046564,-0.06296356687554727
0.02890394924903278,0.07707805353810412,0.24566619842197862,-0.09620362771113436
-0.005684762289968323,-0.06315503215239478,0.19013725339162824,0.013823687662523454
0.030284077670372833,-0.08396399718361931,0.10281924587945018,0.03268861098939069
0.06197488917092697,0.08122865095315329,-0.013996192989428946,-0.11768224920423132
-0.10004893588514546,-0.040630071744040666,-0.185336626385313,-0.2923407440892616
0.015735081714478683,0.03482605910721259,-0.19998771246184704,-0.04597677771241532
-0.013034532279250749,0.02021483336004659,-0.01440732073324505,-0.05463842720022921
0.039463313602848105,-0.08964743031333616,-0.2945006698897101,0.29800996676080777
-0.11965031411606902,0.059858361120771586,-0.04598518358952841,-0.24296607790046132
0.10758003209474945,0.049047103538613024,-0.13488587293591459,-0.0571764754024979
-0.01792341539287405,0.016034473845466454,0.18923126518893313,-0.009264448906750239
0.010870810502280143,0.001884425629957942,0.06914866743923193,0.09994397251530751
0.07617415183978568,-0.04008686440922522,-0.03214904687727588,0.19098262527353704
0.040193826291824,0.031295721466300525,-0.10631865162946635,0.18095470095948984
-0.07409701574343917,0.0445413915396457,0.12217201721839166,0.03193183041909001
-0.03972442516717159,0.008158750997108874,0.12360945611667057,-0.026522267471847993
-0.09816058967667407,0.003811958181654071,0.13313215071530843,0.07372569957013791
0.007898258475067449,0.010742297071602236,0.012628861074692466,0.19161273631666698
0.06895664562337753,0.028829844295183177,0.04775598774660078,0.18132286703294903
0.09615225126963275,-0.09288546411088958,0.28514672117037515,-0.06577413237182766
-0.07964350547591925,-0.08960868448914633,-0.12825759588430363,-0.07451875009713751
-0.08013625615445548,-0.10716430899963458,-0.02365046958320005,-0.2343864581343127
0.045218266744532304,-0.012097662273417978,-0.09651534313782362,-0.0015043112396744274
-0.021551190980053536,-0.06310474937327212,-0.07019527992986316,0.1430122431007695
-0.07422602650531096,0.041417295453339636,-0.042841956442728396,-0.10909557857613508
0.12445264495549638,-0.03844896463007416,0.20134302305438917,-0.05134211251977805
-0.1474142992224659,-0.02828567274571568,-0.1518207525197625,0.10163125420192154
0.04878925851453539,0.06828951061695199,-0.03255709003266802,0.09944348343273296
0.0808317388987497,-0.03309774225161358,-0.12362936597134261,0.08254879872399845
-0.08588625051991404,0.09517475098201075,-0.02298179407410178,-0.016592575125193854
-0.0608357658464712,0.09152801303985786,0.285522517670122,-0.028042936484484193
-0.08657062260032665,0.019485782295741966,-0.2813591218533262,-0.2554942826434127
0.04111503450313769,0.0010910235820899838,-0.09885675269995553,-0.04249794337383733
0.047516460317778286,-0.059737578435513354,-0.05804092660537838,0.005046097641279973
0.0689098797070141,0.09118376579106385,-0.00714716043206326,0.153737371188515
0.04870165125832154,-0.0854196329264193,0.03330095692502272,0.07798805324859032
0.024730523066488763,0.12340254486492261,-0.24659415906239468,-0.02393842406538721
0.013447402702029515,0.0971233385736899,-0.08245007244319374,-0.270420202554498
-0.04615135381012381,-0.054936614009752985,0.17127283924558062,-0.18407542422169848
-0.0007267505597527285,-0.010716096719683571,0.0628121992936429,0.015345240840409113
-0.10734558708379452,-0.051523473216798885,0.2405446381601944,0.23706001743974653
0.09389408665507379,0.09699793122817502,-0.004601746936037848,-0.054999206187394734
0.0384091393708611,0.04425593867104893,0.07390345471931237,0.22970189440684746
-0.09550613833597653,0.0910121022969978,0.17145222484615763,0.044145203127262805
0.00991658702841336,0.08414134151404648,0.233849394177228,-0.1336449501904883
0.020630421893277642,-0.015593147974472199,0.0939703389579577,-0.18386645914461922
0.03804078901945318,-0.005252081841701117,0.15906395497987852,0.01792537531092364
0.029183448266320244,0.030194693430190822,0.07885432235672368,0.1670589111617734
0.038789688893419993,-0.03893786466065374,-0.006727654674532596,0.1909135292707717
-0.0834402664149747,-0.0976586778538192,-0.15204356261091517,0.046648791266110046
-0.0836740035938821,0.06941216539677991,-0.14268741651894357,-0.15441364515230355
-0.0021094479444873915,0.07684129266968157,-0.015313542474752362,0.18317834397045502
-0.024322912562124405,0.08972464373158634,-0.18523357737756174,-0.03163621910572678
-0.06437877946097326,0.14422835231665546,0.11554368004654908,-0.044464106977990914
-0.054700844960412415,0.07255941550864572,0.09377757283023658,-0.04088262362836073
-0.022366014758695624,-0.009124533088007827,-0.022432218197448867,0.08806298437237609
-0.029974948166653984,-0.01848315828523661,0.13786636363608973,-0.18915733906550677
0.07910464569924011,0.05493070623623639,0.13516334994072143,0.15879811574576447
-0.043635537351417786,-0.01720354552187006,-0.18025703046243674,0.19973615693233765
-0.030226346691400938,0.030858510464992384,0.1410189684983882,-0.1335082551793365
0.09495863242935662,0.08854486381882246,0.03738455308188954,-0.13465822010273742
-0.08329985666026625,0.029162162531041202,0.05256756848735056,-0.132456614651842
-0.02629473125524777,0.03327708271564128,0.19536839758539243,0.09583247088869706
0.09333096380873393,0.06521352605050568,-0.06139033281891271,0.11966318844191282
0.023170019610443293,-0.0037311696729352695,-0.05262043203336844,0.12474644960415193
0.08854635482702514,-0.042843288894825964,0.1009591529215152,-0.0872699986818112
0.039403148199053606,-0.05829789712853284,-0.19395572631421,-0.1467960804370685
0.02128581193191799,-0.08611523145078133,0.028698393257499483,0.19580213335372898
0.13084891246529892,0.10769416413666602,0.1874481945743403,-0.29181609249847135
-0.07588662284454424,-0.042318912436250855,-0.04615556960849271,-0.035707382603595184
0.0801403728022517,-0.006002346368412681,0.01611976270459986,-0.1549987477893473
